country_name,wbcode,year,gdp_capita,lp_bl,lh_bl,tradewb,mortnew,ginv,dem,unrestreg,pop
Brazil,BRA,2000,3696.146728515625,47.083335876464844,7.312629699707031,20.794261932373047,29.100000381469727,18.24995994567871,1,0.6000000238418579,175786441
Brazil,BRA,2005,3976.693359375,41.79345703125,8.094911575317383,27.676490783691406,20.5,16.205734252929688,1,0.3333333432674408,188479240
Brazil,BRA,2010,4699.4111328125,39.010257720947266,7.337770462036133,22.010887145996094,14.5,20.238615036010742,1,0.1428571492433548,198614208
Barbados,BRB,2000,9565.4013671875,21.847986221313477,1.0565588474273682,107.33137512207031,16,18.502452850341797,1,0.1111111119389534,269838
Barbados,BRB,2005,9454.3427734375,13.394926071166992,1.1026066541671753,122.6253433227539,18.399999618530273,23.990428924560547,1,0.0555555559694767,274013
Brunei Darussalam,BRN,2000,18350.130859375,16.125852584838867,7.0145416259765625,115.757568359375,7.599999904632568,13.0579195022583,0,0.2142857164144516,330554
Brunei Darussalam,BRN,2005,18311.880859375,17.24875259399414,8.334492683410645,101.95896911621094,7.099999904632568,11.366703987121582,0,0.0714285746216774,361889
Botswana,BWA,2000,3203.999755859375,14.313776969909668,4.302295684814453,94.14762878417969,54.599998474121094,31.759851455688477,1,0.2857142984867096,1736579
Botswana,BWA,2005,3880.126708984375,11.780564308166504,4.275956153869629,88.14002227783203,45.70000076293945,26.291749954223633,1,0.1428571492433548,1864003
Botswana,BWA,2010,4189.4365234375,8.891096115112305,4.184476852416992,84.58756256103516,43.599998474121094,29.48089027404785,1,0.2857142984867096,2047831
Central African Rep.,CAF,2000,259.1882629394531,24.0422420501709,1.8711912631988525,35.28896713256836,108.5,9.986836433410645,1,0.18421052396297455,3726048
Central African Rep.,CAF,2005,227.45545959472656,27.09235191345215,1.9009895324707031,32.99443817138672,104.5999984741211,9.772125244140625,0,0.2368421107530594,4055608
Central African Rep.,CAF,2010,239.5187530517578,28.77939224243164,1.948456048965454,32.14381408691406,95.4000015258789,14.274664878845215,0,0.31578946113586426,4444973
Canada,CAN,2000,23559.50390625,10.643033981323242,26.92628288269043,85.10284423828125,5.199999809265137,20.230880737304688,1,0.043478261679410934,30769700
Canada,CAN,2005,25437.650390625,7.215098857879639,43.900001525878906,71.91776275634766,5.199999809265137,22.07505226135254,1,0.17391304671764374,32312000
Canada,CAN,2010,25575.353515625,5.908749103546143,38.21809387207031,59.8643913269043,4.900000095367432,22.20443344116211,1,0.17391304671764374,34005274
Switzerland,CHE,2000,34787.03125,23.5932674407959,19.107765197753906,81.88481140136719,4.599999904632568,23.276216506958008,1,0.043478261679410934,7184250
Switzerland,CHE,2005,35860.0859375,21.73336410522461,18.285125732421875,85.85044860839844,4.300000190734863,21.86382484436035,1,0.17391304671764374,7437115
Switzerland,CHE,2010,37662.75,20.805437088012695,18.370479583740234,91.02909851074219,3.799999952316284,19.95102882385254,1,0.17391304671764374,7824909
Chile,CHL,2000,4877.52197265625,35.630558013916016,20.69363784790039,56.612918853759766,9.199999809265137,22.739389419555664,1,0.1111111119389534,15170387
Chile,CHL,2005,5669.04541015625,32.217315673828125,22.713449478149414,68.78602600097656,7.800000190734863,23.297710418701172,1,0.0555555559694767,16096571
Chile,CHL,2010,6334.10498046875,27.378877639770508,25.54891014099121,67.81053924560547,7.900000095367432,23.549209594726562,1,0.0555555559694767,17015048
China,CHN,2000,949.17803955078125,34.27841567993164,4.268021583557129,40.84720993041992,30.200000762939453,35.11863708496094,0,0.2142857164144516,1262645000
China,CHN,2005,1464.107666015625,32.107975006103516,4.890501022338867,68.481597900390625,20.200000762939453,42.0990104675293,0,0.0714285746216774,1303720000
China,CHN,2010,2425.47119140625,29.20176887512207,6.185855865478516,52.81846618652344,13.699999809265137,48.21861267089844,0,0.0714285746216774,1337705000
Côte d'Ivoire,CIV,2000,628.224853515625,24.288246154785156,4.437488079071045,72.612396240234375,99,10.786468505859375,1,0.18421052396297455,16517948
Côte d'Ivoire,CIV,2005,578.027587890625,27.385744094848633,4.846881866455078,90.40680694580078,90,9.73561954498291,0,0.2368421107530594,18132702
Cameroon,CMR,2000,642.61175537109375,49.8283576965332,1.3271749019622803,46.33247375488281,92,17.027849197387695,0,0.18421052396297455,15927713
Cameroon,CMR,2005,688.554443359375,52.87348937988281,1.737229585647583,48.95733642578125,77.0999984741211,16.769010543823242,0,0.2368421107530594,18126999
Cameroon,CMR,2010,713.6392822265625,53.84394836425781,2.448582649230957,53.80780029296875,65,16.119569778442383,0,0.31578946113586426,20590666
"Congo, Republic of",COG,2000,1026.826171875,14.232308387756348,3.3560478687286377,139.40127563476562,74.80000305175781,22.625953674316406,0,0.18421052396297455,3109269
"Congo, Republic of",COG,2005,1112.81982421875,17.421279907226562,2.8334543704986572,134.99658203125,72,20.190229415893555,0,0.2368421107530594,3503086
"Congo, Republic of",COG,2010,1253.2919921875,22.195842742919922,2.2501323223114014,135.32510375976562,65.5,20.523170471191406,0,0.31578946113586426,4066078
Colombia,COL,2000,2523.975830078125,47.43210983276367,10.357312202453613,33.71784210205078,21.299999237060547,14.89562702178955,1,0.1111111119389534,40403959
Colombia,COL,2005,2785.449462890625,50.09788131713867,9.7401275634765625,35.94259262084961,18.5,20.22101593017578,1,0.0555555559694767,43285636
Colombia,COL,2010,3233.423828125,45.353214263916016,9.364704132080078,34.18517303466797,16.100000381469727,22.047386169433594,1,0.0555555559694767,45918101
Costa Rica,CRI,2000,4068.8212890625,46.87697219848633,16.849346160888672,94.550048828125,11.199999809265137,16.9117431640625,1,0.1111111119389534,3925450
Costa Rica,CRI,2005,4521.01171875,47.21995544433594,17.58884620666504,97.98081970214844,9,24.346464157104492,1,0.0555555559694767,4247843
Costa Rica,CRI,2010,5188.90087890625,42.92861557006836,17.30795669555664,79.80027770996094,9,20.093252182006836,1,0.0555555559694767,4545273
Cuba,CUB,2000,2752.552001953125,27.59891128540039,6.672968864440918,31.461158752441406,6.5,12.505070686340332,0,0.6000000238418579,11116787
Cuba,CUB,2005,3469.88525390625,23.438045501708984,6.807321071624756,36.307579040527344,5.300000190734863,10.774032592773438,0,0.3333333432674408,11261052
Cuba,CUB,2010,4495.04638671875,19.666793823242188,8.942000389099121,34.51995086669922,4.699999809265137,11.781700134277344,0,0.1428571492433548,11308133
Cyprus,CYP,2000,13421.6552734375,24.700000762939453,24.799999237060547,105.36480712890625,5.599999904632568,18.32530975341797,1,0.3333333432674408,943287
Cyprus,CYP,2005,14411.32421875,26.425365447998047,21.3424015045166,98.55848693847656,4.099999904632568,19.921411514282227,1,0.3333333432674408,1032586
Cyprus,CYP,2010,15313.859375,20.978090286254883,23.36806297302246,85.67334747314453,2.9000000953674316,18.44260025024414,1,0,1103685
Czech Republic,CZE,2000,5521.71484375,21.766862869262695,10.235111236572266,114.82012176513672,5.599999904632568,29.928890228271484,1,0.11538461595773697,10255063
