record_id,municipality_name,construction_cost,units,fees,square_feet,volume
95085000,MONROE TWP,231900,1,3851,2114,36320
95087000,MONROE TWP,244900,1,3848,2116,36258
95091000,MONROE TWP,231900,1,3851,2114,36320
95093000,MONROE TWP,244900,1,3848,2116,36258
95095000,MONROE TWP,231900,1,3851,2114,36320
95097000,MONROE TWP,244900,1,3848,2116,36258
95100000,MONROE TWP,231900,1,3851,2114,36320
95101000,MONROE TWP,244900,1,3848,2116,36258
95141000,MONROE TWP,231900,1,3851,2114,36320
95143000,MONROE TWP,244900,1,3848,2116,36258
95145000,MONROE TWP,231900,1,3851,2114,36320
95147000,MONROE TWP,244900,1,3848,2116,36258
95149000,MONROE TWP,231900,1,3851,2114,36320
95151000,MONROE TWP,244900,1,3848,2116,36258
95153000,MONROE TWP,231900,1,3851,2114,36320
95155000,MONROE TWP,244900,1,3848,2116,36258
95157000,MONROE TWP,231900,1,3851,2114,36320
95159000,MONROE TWP,244900,1,3848,2116,36258
95188000,MONROE TWP,16753049,1,136898,107976,1279665
95233000,MONROE TWP,312400,1,4472,2932,45208
95235000,MONROE TWP,294900,1,4786,2491,54761
95238000,MONROE TWP,294900,1,3925,1838,42169
95240000,MONROE TWP,287400,1,4418,2768,47632
95242000,MONROE TWP,249900,1,3691,1925,36259
95244000,MONROE TWP,294900,1,4786,2491,54761
95246000,MONROE TWP,274900,1,4770,2861,50178
95248000,MONROE TWP,312400,1,4472,2932,45208
95250000,MONROE TWP,361500,6,6362,3783,75611
95252000,MONROE TWP,361500,1,6362,3783,75611
95254000,MONROE TWP,361500,1,6362,3783,75611
95290000,MONROE TWP,257000,1,5500,3405,62271
95404000,MONROE TWP,187907,1,4471,3405,35088
95406000,MONROE TWP,170144,1,4327,3680,32675
95408000,MONROE TWP,176293,1,4469,2323,35485
95410000,MONROE TWP,176293,1,4469,2323,35485
95412000,MONROE TWP,170144,1,4327,3680,32675
95414000,MONROE TWP,187907,1,4471,3405,35088
95421000,MONROE TWP,267000,1,6362,3783,75611
95423000,MONROE TWP,257000,1,5500,3405,62271
95441000,MONROE TWP,294900,1,4786,2491,54761
95443000,MONROE TWP,287400,1,4418,2768,47632
95445000,MONROE TWP,294900,1,4786,2491,54761
95447000,MONROE TWP,312400,1,4472,2932,45208
95449000,MONROE TWP,274900,1,4770,2861,50178
95451000,MONROE TWP,249900,1,3691,1925,36259
95453000,MONROE TWP,294900,1,3925,1838,42169
95455000,MONROE TWP,287400,1,4418,2768,47632
95457000,MONROE TWP,312400,1,4472,2932,45208
95459000,MONROE TWP,274900,1,4770,2861,50178
95461000,MONROE TWP,294900,1,4786,2491,54761
95466000,MONROE TWP,187907,1,4471,3405,35088
95507000,MONROE TWP,170144,1,4327,3680,32675
95510000,MONROE TWP,176293,1,4469,2323,35485
95512000,MONROE TWP,176293,1,4469,2323,35485
95514000,MONROE TWP,170144,1,4327,3680,32675
95516000,MONROE TWP,187907,1,4471,3405,35088
95522000,MONROE TWP,187907,1,4471,3405,35088
95526000,MONROE TWP,176293,1,4469,2323,35485
95530000,MONROE TWP,170144,1,4327,3680,32675
95534000,MONROE TWP,187907,1,4471,3405,35088
95536000,MONROE TWP,187907,1,4471,3405,35088
95540000,MONROE TWP,187907,1,4471,3405,35088
95543000,MONROE TWP,170144,1,4327,3680,32675
95544000,MONROE TWP,170144,1,4327,3680,32675
95548000,MONROE TWP,176293,1,4469,2323,35485
95551000,MONROE TWP,176293,1,4469,2323,35485
95553000,MONROE TWP,170144,1,4327,3680,32675
95555000,MONROE TWP,187907,1,4471,3405,35088
95559000,MONROE TWP,176293,1,4469,2323,35485
95561000,MONROE TWP,176293,1,4469,2323,35485
95563000,MONROE TWP,170144,1,4327,3680,32675
95565000,MONROE TWP,187907,1,4471,3405,35088
95572000,MONROE TWP,256200,1,3243,2622,27659
95575000,MONROE TWP,256200,1,3243,2622,27659
95577000,MONROE TWP,256200,1,3243,2622,27659
95579000,MONROE TWP,256200,1,3243,2622,27659
95583000,MONROE TWP,256200,1,3243,2622,27659
95586000,MONROE TWP,256200,1,3243,2622,27659
95587000,MONROE TWP,98000,30,41199,54142,716542
95589000,MONROE TWP,256200,1,3243,2622,27659
95592000,MONROE TWP,256200,1,3243,2622,27659
95594000,MONROE TWP,256200,1,3243,2622,27659
95598000,MONROE TWP,256200,1,3243,2622,27659
95602000,MONROE TWP,309892,1,5863,3434,74240
95606000,MONROE TWP,98000,24,41119,54142,716542
95752000,MONROE TWP,274900,1,4770,2861,50178
96232000,MONROE TWP,246925,1,4981,2741,60448
96883000,MONROE TWP,277500,1,6901,3783,75611
96891000,MONROE TWP,257000,1,5947,3405,62271
96924000,MONROE TWP,275009,1,6781,3678,78072
96927000,MONROE TWP,170144,1,4542,3580,32675
96930000,MONROE TWP,176293,1,4691,2323,35485
96932000,MONROE TWP,187907,1,4694,3405,35088
97081000,MONROE TWP,277500,1,6576,3783,75611
97082000,MONROE TWP,277500,1,6576,3783,75611
97225000,MONROE TWP,159644,1,4327,3580,32675
97357000,MONROE TWP,257000,1,5752,3405,62271
97377000,MONROE TWP,257000,1,6457,3678,78072
97409000,MONROE TWP,187907,1,4471,3405,35088
97416000,MONROE TWP,170144,1,4251,3580,32675
97421000,MONROE TWP,176293,1,4469,2323,35485
97424000,MONROE TWP,176293,1,4469,2323,35485
97426000,MONROE TWP,170144,1,4327,3580,32675
97428000,MONROE TWP,170144,1,4327,3580,32675
97547000,MONROE TWP,294900,1,4192,1838,42169
97549000,MONROE TWP,294900,1,5096,2491,54761
97551000,MONROE TWP,274900,1,5080,2861,50178
97581000,MONROE TWP,289900,1,4711,2468,47632
97585000,MONROE TWP,249900,1,3947,1925,36259
97586000,MONROE TWP,17675,1,4693,2932,45208
98006000,MONROE TWP,187907,1,4471,3405,35088
98008000,MONROE TWP,176293,1,4469,2323,35485
98011000,MONROE TWP,170144,1,4327,3580,32675
98013000,MONROE TWP,170144,1,4327,3580,32675
98052000,MONROE TWP,187907,1,4471,3405,35088
98054000,MONROE TWP,170144,1,4327,3580,32675
98056000,MONROE TWP,176293,1,4469,2323,35485
98058000,MONROE TWP,170144,1,4327,3580,32675
98138000,MONROE TWP,187907,1,4471,3405,35088
98140000,MONROE TWP,170144,1,4327,3580,32675
98143000,MONROE TWP,170144,1,4327,3580,32675
98146000,MONROE TWP,187907,1,4471,3405,35088
98151000,MONROE TWP,176293,1,4469,2323,35485
98153000,MONROE TWP,176293,1,4469,2323,35485
98235000,MONROE TWP,257000,1,6472,3678,78072
98672000,MONROE TWP,292400,1,4472,2932,45208
98674000,MONROE TWP,249900,1,3762,1925,36259
98676000,MONROE TWP,294900,1,4857,2491,54761
98678000,MONROE TWP,289900,1,4489,2468,47632
98680000,MONROE TWP,294900,1,3996,1838,42169
98682000,MONROE TWP,274900,1,4841,2861,50178
98684000,MONROE TWP,274900,1,4841,2861,50178
98687000,MONROE TWP,294900,1,3996,1838,42169
98821000,MONROE TWP,294900,1,3996,1838,42169
98825000,MONROE TWP,249900,1,3762,1925,36259
98829000,MONROE TWP,294900,1,4857,2491,54761
98832000,MONROE TWP,292400,1,4520,2932,45208
98834000,MONROE TWP,274900,1,4841,2861,50178
98890000,MONROE TWP,257000,1,6349,3150,68940
98922000,MONROE TWP,257000,1,6472,3678,78072
98966000,MONROE TWP,277500,1,6576,3783,75611
98968000,MONROE TWP,257000,1,6472,3678,78072
99021000,MONROE TWP,274900,1,4841,2861,50178
99023000,MONROE TWP,294900,1,3996,1838,42169
99025000,MONROE TWP,294900,1,4857,2491,54761
99027000,MONROE TWP,289900,1,4489,2468,47632
99029000,MONROE TWP,294900,1,3996,1838,42169
99031000,MONROE TWP,274900,1,4841,2861,50178
99035000,MONROE TWP,257000,1,6050,3150,68940
99127000,MONROE TWP,257000,1,6472,3678,78072
99403000,MONROE TWP,257000,1,6050,3150,68940
99557000,MONROE TWP,350300,1,4144,2380,42096
99729000,MONROE TWP,294900,1,4857,2491,54761
99731000,MONROE TWP,249900,1,3762,1925,36259
99733000,MONROE TWP,292400,1,4520,2932,45208
99735000,MONROE TWP,274900,1,4841,2861,50178
99737000,MONROE TWP,294900,1,3996,1838,42169
99739000,MONROE TWP,274900,1,4841,2861,50178
99741000,MONROE TWP,294900,1,4857,2491,54761
99744000,MONROE TWP,44900,1,4520,2932,45208
99747000,MONROE TWP,249900,1,3762,1925,36259
99777000,MONROE TWP,294900,1,4857,2491,54761
99779000,MONROE TWP,289900,1,4489,2468,47632
99821000,MONROE TWP,294900,1,3996,1838,42169
99825000,MONROE TWP,274900,1,4841,2861,50178
99830000,MONROE TWP,249900,1,3762,1925,36259
99833000,MONROE TWP,17400,1,4520,2932,45208
99958000,MONROE TWP,294900,1,3996,1838,42169
99961000,MONROE TWP,294900,1,4857,2491,54761
99963000,MONROE TWP,292400,1,4520,2932,45208
99965000,MONROE TWP,289900,1,4489,2468,47632
00018173,NEW BRUNSWICK,68000,18,13342,32525,373610
00018618,NEW BRUNSWICK,210800,2,4228,2200,33000
00018626,NEW BRUNSWICK,232200,2,3937,2200,33000
00019304,NEW BRUNSWICK,239000,2,3919,2650,21200
00019431,NEW BRUNSWICK,237200,2,2945,2306,18450
00019928,NEW BRUNSWICK,178000,1,4197,2502,51541
00019973,NEW BRUNSWICK,200000,26,10866,22641,304296
00020678,NEW BRUNSWICK,150000,2,3886,2174,20349
00020738,NEW BRUNSWICK,95000,2,3078,3164,30061
00021009,NEW BRUNSWICK,1870600,10,22306,16800,201600
00021012,NEW BRUNSWICK,2500000,272,47555,527982,1381041
00021131,NEW BRUNSWICK,15000,1,531,1979,14886
00021135,NEW BRUNSWICK,15000,1,323,1305,9036
00021136,NEW BRUNSWICK,15000,1,323,1305,9036
00021139,NEW BRUNSWICK,15000,1,531,1979,14886
00021142,NEW BRUNSWICK,15000,1,323,1305,9036
00021145,NEW BRUNSWICK,15000,1,620,2314,17370
00021146,NEW BRUNSWICK,15000,1,398,1582,11142
00021148,NEW BRUNSWICK,15000,1,398,1582,11142
00021231,NEW BRUNSWICK,223750,1,3082,2057,17370
00021232,NEW BRUNSWICK,223750,1,3082,2057,17370
00021233,NEW BRUNSWICK,133720,1,2530,1077,9036
00021234,NEW BRUNSWICK,133720,1,2605,1077,9036
00021235,NEW BRUNSWICK,193750,1,2993,1761,14886
00021239,NEW BRUNSWICK,163750,1,3000,1322,11142
00021240,NEW BRUNSWICK,193750,1,2993,1761,14886
00021246,NEW BRUNSWICK,133720,1,2605,1077,9036
00021298,NEW BRUNSWICK,133720,1,2550,1077,9036
00021299,NEW BRUNSWICK,20000,1,676,2136,18945
00021346,NEW BRUNSWICK,194150,1,3068,1761,14886
00021347,NEW BRUNSWICK,184150,1,3068,1761,14886
00021348,NEW BRUNSWICK,214150,1,3232,2057,17370
00021349,NEW BRUNSWICK,224150,1,3157,2057,17370
00021350,NEW BRUNSWICK,134150,1,2580,1077,9036
00021351,NEW BRUNSWICK,134150,1,2580,1077,9036
00021352,NEW BRUNSWICK,164150,1,2700,1322,11142
00021353,NEW BRUNSWICK,164150,1,3240,1322,11142
00021371,NEW BRUNSWICK,150000,1,1650,5134,46206
00021532,NEW BRUNSWICK,13599894,1,111593,84745,1114625
00021728,NEW BRUNSWICK,28000,1,1023,3414,28652
00021762,NEW BRUNSWICK,60000,1,2804,2909,78543
00022108,NEW BRUNSWICK,60625,1,14501,2835,64100
00022596,NEW BRUNSWICK,227000,1,3426,13140,95946
00022666,NEW BRUNSWICK,134150,1,2602,1077,9036
00022667,NEW BRUNSWICK,134150,1,2602,1077,9036
00022668,NEW BRUNSWICK,114150,1,2602,1077,9036
00022670,NEW BRUNSWICK,134150,1,2602,1077,9036
00022671,NEW BRUNSWICK,224150,1,3221,2057,17370
00022672,NEW BRUNSWICK,203900,1,3221,2057,17370
00022673,NEW BRUNSWICK,194150,1,3112,1761,14886
00022674,NEW BRUNSWICK,194150,1,3112,1761,14886
00022675,NEW BRUNSWICK,194150,1,3112,1761,14886
00022682,NEW BRUNSWICK,194150,1,3112,1761,14886
00022684,NEW BRUNSWICK,194150,1,3112,1761,14886
00022685,NEW BRUNSWICK,164150,1,4104,1322,11142
00022686,NEW BRUNSWICK,164150,1,3039,1322,11142
50011980,NORTH BRUNSWICK,16000,1,751,1200,18000
50012153,NORTH BRUNSWICK,252700,1,3050,2629,44354
50012276,NORTH BRUNSWICK,199632,1,2722,2792,31040
50012279,NORTH BRUNSWICK,175606,1,2483,2328,25896
50012281,NORTH BRUNSWICK,175606,1,2513,2328,25896
50012283,NORTH BRUNSWICK,175606,1,2483,2328,25896
50012285,NORTH BRUNSWICK,175606,1,2513,2328,25896
50012287,NORTH BRUNSWICK,176086,1,2513,2328,25896
50012290,NORTH BRUNSWICK,200352,1,2737,2792,31040
50012293,NORTH BRUNSWICK,200352,1,2752,2792,31040
50012295,NORTH BRUNSWICK,200352,1,2752,2792,31040
50012297,NORTH BRUNSWICK,176086,1,2468,2328,25896
50012299,NORTH BRUNSWICK,176086,1,2513,2328,25896
50012301,NORTH BRUNSWICK,176086,1,2513,2328,25896
50012304,NORTH BRUNSWICK,183302,1,2737,2792,31040
50012306,NORTH BRUNSWICK,176086,1,2468,2328,25896
50012309,NORTH BRUNSWICK,176086,1,2513,2328,25896
50012311,NORTH BRUNSWICK,176086,1,2513,2328,25896
50012316,NORTH BRUNSWICK,176086,1,2513,2328,25896
50012318,NORTH BRUNSWICK,183302,1,1542,2792,3104
50012321,NORTH BRUNSWICK,200600,1,2677,2792,31040
50012323,NORTH BRUNSWICK,176086,1,2528,2328,25896
50012325,NORTH BRUNSWICK,176086,1,2438,2328,25896
50012327,NORTH BRUNSWICK,176086,1,2483,2328,25896
50012329,NORTH BRUNSWICK,176086,1,2677,2792,31040
50012331,NORTH BRUNSWICK,200600,1,2662,2792,31040
50012470,NORTH BRUNSWICK,144000,1,1165,2801,34166
50012655,NORTH BRUNSWICK,16594002,111,345437,145433,6697826
50012658,NORTH BRUNSWICK,16586792,111,346938,145433,6697826
50012886,NORTH BRUNSWICK,99400,1,2138,2414,29257
50013049,NORTH BRUNSWICK,21215,1,360,360,2160
50013146,NORTH BRUNSWICK,120000,1,3590,3825,34040
50013147,NORTH BRUNSWICK,120000,1,3590,3825,34040
50013213,NORTH BRUNSWICK,25000,1,250,400,6000
50013228,NORTH BRUNSWICK,150000,1,1515,2925,36326
50013424,NORTH BRUNSWICK,142000,1,2507,3110,32800
50014231,NORTH BRUNSWICK,15000,1,160,384,3840
50014466,NORTH BRUNSWICK,234000,1,2232,2156,32130
50014719,NORTH BRUNSWICK,12235,1,204,400,4900
50015888,NORTH BRUNSWICK,202501,1,2444,2272,39374
50015889,NORTH BRUNSWICK,202401,1,2520,2272,39374
50016363,NORTH BRUNSWICK,169488,1,1834,1497,11984
50016648,NORTH BRUNSWICK,125000,1,1328,2862,31842
30306246,PERTH AMBOY,190900,2,1207,2544,26724
30306496,PERTH AMBOY,190900,2,1208,2544,26724
30306498,PERTH AMBOY,195000,2,1192,2544,26724
30306760,PERTH AMBOY,157200,2,989,909,20907
30307584,PERTH AMBOY,163600,2,816,1646,18320
30307601,PERTH AMBOY,200000,2,581,931,15651
30307643,PERTH AMBOY,276000,2,1795,3295,45622
30307685,PERTH AMBOY,160300,1,1203,1866,26600
30307797,PERTH AMBOY,276001,2,1795,3925,45622
30307946,PERTH AMBOY,75000,1,2068,1790,16779
30308216,PERTH AMBOY,2500000,20,15798,34155,418969
30308302,PERTH AMBOY,152100,2,2040,933,24000
30308324,PERTH AMBOY,2500000,2,15769,34155,410969
30308325,PERTH AMBOY,2500000,2,15769,34155,410969
30308326,PERTH AMBOY,2500000,2,15769,34155,410969
30308692,PERTH AMBOY,2500000,20,15780,34155,413969
30308693,PERTH AMBOY,2500000,20,15798,34155,418969
30308694,PERTH AMBOY,1875000,15,11739,25377,311291
30308695,PERTH AMBOY,1875000,15,11739,25377,311291
30308835,PERTH AMBOY,157000,2,2131,1878,25635
30308966,PERTH AMBOY,124800,1,2170,927,26200
30309143,PERTH AMBOY,1400000,10,8215,17760,217856
30309144,PERTH AMBOY,2100000,15,22575,25884,3175111
30309145,PERTH AMBOY,2100000,15,11973,25884,317511
30309146,PERTH AMBOY,2100000,15,11973,25884,317511
30309147,PERTH AMBOY,2800000,20,15799,34155,418969
30309148,PERTH AMBOY,2800000,20,15799,34155,418969
30309175,PERTH AMBOY,98200,2,1780,23000,23000
30309178,PERTH AMBOY,102600,1,1726,900,20462
30309882,PERTH AMBOY,255000,2,2528,1512,40500
30309967,PERTH AMBOY,161000,2,2759,1366,38529
30310137,PERTH AMBOY,138400,2,1878,1536,32256
30310138,PERTH AMBOY,138400,2,1968,1536,32256
30310581,PERTH AMBOY,124000,1,2529,2242,39406
30310713,PERTH AMBOY,402500,2,2330,51600,51600
30310915,PERTH AMBOY,37100,1,403,500,7500
30311133,PERTH AMBOY,148500,1,2840,990,45000
30311163,PERTH AMBOY,155000,2,2594,24500,24500
30311168,PERTH AMBOY,202500,1,1344,916,916
30311169,PERTH AMBOY,209500,1,1344,917,917
30311499,PERTH AMBOY,115000,1,1072,1714245,24525
30311500,PERTH AMBOY,115000,1,1072,1714245,24525
30311712,PERTH AMBOY,65400,1,781,690,7245
30312259,PERTH AMBOY,275000,1,3936,3620,90060
30312287,PERTH AMBOY,75000,2,1424,476,3060
30312379,PERTH AMBOY,268000,1,1601,21875,21875
30312503,PERTH AMBOY,263600,2,1565,3216,12744
30312535,PERTH AMBOY,120550,1,1472,1714245,24525
30312537,PERTH AMBOY,121050,1,1472,1714245,24525
30312628,PERTH AMBOY,205575,1,382,1556,5312
30312751,PERTH AMBOY,290500,1,1907,1653,23999
30312904,PERTH AMBOY,103500,1,2522,1676,12558
95003863,PISCATAWAY,144000,1,3980,3129,55926
95003864,PISCATAWAY,150300,1,3557,3036,41980
95003865,PISCATAWAY,148300,1,3579,3062,42381
95003866,PISCATAWAY,149300,1,4050,3129,55926
95004096,PISCATAWAY,185600,1,2252,2511,22599
95004352,PISCATAWAY,456000,1,4538,4480,52102
95004375,PISCATAWAY,305000,1,3225,3386,49600
95004536,PISCATAWAY,182500,1,4384,2950,79650
95004871,PISCATAWAY,165000,1,4621,3122,78025
95004891,PISCATAWAY,444475,1,4104,5370,57820
95005108,PISCATAWAY,226757,26,33360,64282,806600
95005265,PISCATAWAY,315000,1,3282,3200,42246
95005457,PISCATAWAY,1751000,24,34397,33300,455103
95005461,PISCATAWAY,1751000,24,34397,33300,455103
95005465,PISCATAWAY,1751000,24,36118,33300,455103
95005508,PISCATAWAY,370400,1,5301,4776,99700
95006022,PISCATAWAY,1551000,24,35980,33300,455103
95006026,PISCATAWAY,1551000,24,35980,33300,455103
95006030,PISCATAWAY,1551000,24,37910,33300,455103
95006047,PISCATAWAY,200000,1,2585,2770,36000
95006253,PISCATAWAY,168100,1,3545,2761,49837
95006255,PISCATAWAY,168100,1,3575,2816,50222
95006486,PISCATAWAY,1551000,24,35980,33300,455103
95006523,PISCATAWAY,219757,26,20655,64282,475406
95006561,PISCATAWAY,1551000,24,43415,33300,455103
95006766,PISCATAWAY,205000,1,3653,3137,57250
95006805,PISCATAWAY,1546500,24,33975,33300,455103
95007201,PISCATAWAY,1546500,24,33031,33300,455103
95007248,PISCATAWAY,332200,1,4027,3068,58024
95007255,PISCATAWAY,123500,1,3714,2692,53830
95007862,PISCATAWAY,197500,1,5063,3753,80171
95007864,PISCATAWAY,483200,1,4600,4439,74111
95007938,PISCATAWAY,219757,26,19417,64282,475406
95009011,PISCATAWAY,204000,1,4564,3536,88350
95009090,PISCATAWAY,163000,1,4178,3152,78038
95009091,PISCATAWAY,132000,1,2317,1796,34500
95009399,PISCATAWAY,308000,1,5107,4646,83981
95009554,PISCATAWAY,219757,26,19716,64282,475406
95009612,PISCATAWAY,111200,1,3805,3692,41290
95009683,PISCATAWAY,146500,1,4211,4663,60345
95009702,PISCATAWAY,344500,1,3142,2513,42867
95009739,PISCATAWAY,179500,1,4045,3192,58254
95009805,PISCATAWAY,219757,26,19607,64282,475406
95010180,PISCATAWAY,231000,1,3406,2667,48084
95010182,PISCATAWAY,240000,1,4386,3541,71961
95010229,PISCATAWAY,340100,1,4407,3623,58773
95010450,PISCATAWAY,371000,1,5389,4127,99694
95010457,PISCATAWAY,317500,1,4470,3500,70000
95010706,PISCATAWAY,200000,1,3754,3192,56597
95010708,PISCATAWAY,231000,1,3309,3192,56597
95010712,PISCATAWAY,231000,1,3398,2767,49949
95010843,PISCATAWAY,193300,1,3816,2867,52365
95010854,PISCATAWAY,635350,1,3389,4070,36630
95010874,PISCATAWAY,240400,1,2725,3057,26285
95011236,PISCATAWAY,229500,1,3675,3046,55156
95012019,PISCATAWAY,1793100,16,16677,14936,148920
95012210,PISCATAWAY,242350,1,3063,2471,35800
95012465,PISCATAWAY,313500,1,3161,1768,39500
95012472,PISCATAWAY,162800,1,2691,1824,27500
95013640,PISCATAWAY,157200,1,3327,2895,50670
95013909,PISCATAWAY,57343,15,12100,16772,262832
95013912,PISCATAWAY,62300,1,2151,1525,17400
95014193,PISCATAWAY,250000,1,3649,3202,56597
95014247,PISCATAWAY,236200,1,2026,2410,25600
95014249,PISCATAWAY,236200,1,2026,2410,25600
95014251,PISCATAWAY,236200,1,2026,2410,25600
95014253,PISCATAWAY,236200,1,2113,2410,25600
95014255,PISCATAWAY,236200,1,2026,2410,25600
95014257,PISCATAWAY,236200,1,2026,2410,25600
95014259,PISCATAWAY,236200,1,2026,2410,25600
95014261,PISCATAWAY,236200,1,2026,2410,25600
95014263,PISCATAWAY,236200,1,2026,2410,25600
95014265,PISCATAWAY,236200,1,2012,2410,25600
95014284,PISCATAWAY,236200,1,2128,2410,25600
95014286,PISCATAWAY,236200,1,2128,2410,25600
95014292,PISCATAWAY,235000,1,4139,3979,71961
95014478,PISCATAWAY,289000,1,3216,3080,40682
95015312,PISCATAWAY,253050,1,4023,3452,72492
95015319,PISCATAWAY,249000,1,3962,3538,74298
95015320,PISCATAWAY,249000,1,3962,3538,74298
95015321,PISCATAWAY,253000,1,3898,3478,73038
95015443,PISCATAWAY,280000,1,3473,2584,45468
95015502,PISCATAWAY,318800,1,4681,3423,64025
95015736,PISCATAWAY,250400,1,3967,3202,56597
95015742,PISCATAWAY,872500,1,3998,4630,46300
95015755,PISCATAWAY,249000,1,3883,3478,73038
95015947,PISCATAWAY,167550,1,3570,3360,54000
95016258,PISCATAWAY,248000,1,2979,3437,33000
95016557,PISCATAWAY,268500,1,3783,2861,52299
95017379,PISCATAWAY,708000,1,7149,5991,120969
95017391,PISCATAWAY,376500,1,3003,1813,33141
95018077,PISCATAWAY,547500,1,1982,2735,23365
95018188,PISCATAWAY,215000,1,5051,5591,69938
95018189,PISCATAWAY,263000,1,4850,5651,73694
95018190,PISCATAWAY,320350,1,3853,4014,51168
95018434,PISCATAWAY,171000,1,2632,1868,30576
95018436,PISCATAWAY,171000,1,2697,1868,30576
95018715,PISCATAWAY,340000,1,3576,3347,60920
95018737,PISCATAWAY,173000,1,3352,3593,39572
95018918,PISCATAWAY,145800,1,3671,3217,53744
95018991,PISCATAWAY,483000,1,3988,3862,61015
95019267,PISCATAWAY,251000,1,3512,1999,48120
95019439,PISCATAWAY,509000,1,5335,4028,85275
95019440,PISCATAWAY,509000,1,5679,4028,85275
95019441,PISCATAWAY,509000,1,5599,4028,85275
95019453,PISCATAWAY,597500,1,6755,5831,114205
95019460,PISCATAWAY,171700,1,3141,2571,36265
95019461,PISCATAWAY,170700,1,3066,2571,36265
95019462,PISCATAWAY,171700,1,3141,2571,36265
95019463,PISCATAWAY,171700,1,3171,2571,36265
95019478,PISCATAWAY,526500,1,11168,10000,201635
95019570,PISCATAWAY,529500,1,5208,3869,79560
95019601,PISCATAWAY,704500,1,6962,5118,114205
95019606,PISCATAWAY,609500,1,5250,4105,77129
95019823,PISCATAWAY,529500,1,5239,4266,77129
95020078,PISCATAWAY,186400,1,2683,2044,27150
95020080,PISCATAWAY,186400,1,2683,2044,27150
95020157,PISCATAWAY,529500,1,5261,4028,85275
10001204,PLAINSBORO,345575,1,3849,2948,46707
10001205,PLAINSBORO,291275,1,3730,2828,44430
10001206,PLAINSBORO,313575,1,3750,2828,44430
10001207,PLAINSBORO,271335,1,3659,2698,42805
10001209,PLAINSBORO,265575,1,3731,2768,44457
10001214,PLAINSBORO,349400,1,3849,2948,46707
10001215,PLAINSBORO,299970,1,2959,2698,42805
10001216,PLAINSBORO,329180,1,3679,2698,42805
10001217,PLAINSBORO,300620,1,3730,2828,44430
10001218,PLAINSBORO,299970,1,3659,2698,42805
10001219,PLAINSBORO,349400,1,3829,2948,46707
10004651,PLAINSBORO,354000,1,3161,2556,46707
10004652,PLAINSBORO,314000,1,3007,2298,42805
10004653,PLAINSBORO,314000,1,3065,2428,44430
10004654,PLAINSBORO,314000,1,3065,2428,44430
10004655,PLAINSBORO,314000,1,3007,2298,42805
10004656,PLAINSBORO,354000,1,3161,2376,46707
10005320,PLAINSBORO,309143,1,4551,2376,46707
10005322,PLAINSBORO,309103,1,4329,2298,42805
10005323,PLAINSBORO,309103,1,4329,2298,42805
10005324,PLAINSBORO,309103,1,4329,2298,42805
10005325,PLAINSBORO,309403,1,4349,2298,42805
10005326,PLAINSBORO,349143,1,4623,2376,46707
10005614,PLAINSBORO,221500,1,6683,2772,59931
10005615,PLAINSBORO,218000,1,5350,2017,40190
10005616,PLAINSBORO,231700,1,5612,2524,43896
10005724,PLAINSBORO,286500,1,5391,2772,59931
10005725,PLAINSBORO,218000,1,4310,2017,40190
10005726,PLAINSBORO,231700,1,4522,2524,43896
10005937,PLAINSBORO,231700,10,4522,2524,43896
10005938,PLAINSBORO,287700,1,5415,2772,59931
10005939,PLAINSBORO,218000,10,4310,2017,40190
10005940,PLAINSBORO,287700,1,5415,2772,59931
10006105,PLAINSBORO,232200,1,4545,2524,43896
10006107,PLAINSBORO,288200,1,5415,2772,59931
10006111,PLAINSBORO,232200,1,4570,2524,43896
10006342,PLAINSBORO,33200,1,4546,2524,43896
10006343,PLAINSBORO,33700,1,4545,2524,43869
10006344,PLAINSBORO,218000,1,4334,2017,40190
10006345,PLAINSBORO,286500,1,5415,2772,59931
10006346,PLAINSBORO,218000,1,4334,2017,40190
10006425,PLAINSBORO,218000,1,4310,2017,40190
10006426,PLAINSBORO,231700,1,4522,2524,43896
10006427,PLAINSBORO,287700,1,5391,2772,59931
10006428,PLAINSBORO,287700,1,5311,2772,59931
10006429,PLAINSBORO,233700,1,4442,2524,43896
10006622,PLAINSBORO,287000,1,5415,2772,59931
10006623,PLAINSBORO,218500,1,4334,2017,40190
10006624,PLAINSBORO,287000,1,5335,2772,59931
10006625,PLAINSBORO,218500,1,4254,2017,40190
10006626,PLAINSBORO,232200,1,4546,2524,43896
10006627,PLAINSBORO,218500,1,4254,2017,40190
10007137,PLAINSBORO,231700,1,4562,2524,43896
10007209,PLAINSBORO,218000,1,4344,2017,40190
10007210,PLAINSBORO,287700,1,5415,2772,59931
10007211,PLAINSBORO,218000,1,4344,2017,40190
10007212,PLAINSBORO,287700,1,5415,2772,59931
10007213,PLAINSBORO,231700,1,4522,2524,43896
10007401,PLAINSBORO,218000,1,4334,2017,40190
10007762,PLAINSBORO,231700,1,4546,2524,43896
10007772,PLAINSBORO,231700,1,4546,2524,43896
10007774,PLAINSBORO,286500,1,5415,2772,59931
10007776,PLAINSBORO,291000,1,5415,2772,59931
10007777,PLAINSBORO,231700,1,4546,2524,43869
10008154,PLAINSBORO,231700,1,4562,2524,43896
10008155,PLAINSBORO,287700,1,5455,2772,59931
10008156,PLAINSBORO,218000,1,4374,2017,40190
67264000,SAYREVILLE,584000,8,21452,14456,417428
67265000,SAYREVILLE,441500,6,13403,11420,245448
